      1.0833     0.34
      4.4167      0.2
      7.8000     0.11
     12.0000     0.43
     14.9167      0.3
     19.0333     0.59
     21.6667     0.47
     24.5000     0.49
     27.5500     0.33
     31.6667     0.18
