      2.4167     0.26
      5.8333     0.24
      9.5667     0.22
     13.3000     0.31
     16.6000     0.33
     20.2333     0.02
     23.0833     0.23
     25.5833     0.25
     28.7500     0.15
     33.1667     0.16
