  2.22    0.05  ;  F005
  5.13    0.89  ;  F005
  7.72    1.2   ;  F005
  10.15   1.42  ;  F005
  12.42   0.49  ;  F005
  15.30   1.55  ;  F005
  17.37   1.32  ;  F005
  20.75   0.99  ;  F005
  23.68   0.16  ;  F005
