  1.67    0.12  ;  F007
  4.47    1.56  ;  F007
  7.17    1.57  ;  F007
  9.77    1.63  ;  F007
  12.00   1.57  ;  F007
  14.78   1.49  ;  F007
  17.00   1.63  ;  F007
