  0.47    0.04  ;  F001
  2.87    1.59  ;  F001
  3.45    1.63  ;  F001
  6.30    1.63  ;  F001
  8.83    1.67  ;  F001
  11.15   1.6   ;  F001
  13.95   1.62  ;  F001
  16.30   1.72  ;  F001
  18.95   1.48  ;  F001
  21.93   1.32  ;  F001
