  1.02    0.47  ;  F012
  3.87    0.06  ;  F012
  6.65    1.3   ;  F012
  9.30    1.44  ;  F012
  11.50   1.47  ;  F012
  14.32   1.3   ;  F012
  16.58   1.21  ;  F012
  19.62   1.04  ;  F012
  22.47   0.91  ;  F012
