  2.62    0.05  ;  F003
  5.42    0     ;  F003
  8.03    0.06  ;  F003
  10.40   1.25  ;  F003
  12.75   1.46  ;  F003
  15.60   1.53  ;  F003
  17.50   1.42  ;  F003
  21.03   1.29  ;  F003
  24.05   1.2   ;  F003
