  0.27    0.03  ;  F002
  3.13    0.01  ;  F002
  6.15    1.57  ;  F002
  8.93    1.6   ;  F002
  10.95   1.6   ;  F002
  13.25   1.56  ;  F002
  16.17   1.48  ;  F002
  17.58   1.58  ;  F002
  18.77   1.48  ;  F002
  21.70   1.15  ;  F002
