  1.95    0.1   ;  F014
  4.73    0.02  ;  F014
  7.42    0     ;  F014
  10.03   0.67  ;  F014
  12.27   0.8   ;  F014
  15.03   0.99  ;  F014
  17.25   1.31  ;  F014
  20.45   1.29  ;  F014
  23.27   1.09  ;  F014
