  1.77    0.01  ;  F006
  4.62    1.35  ;  F006
  7.28    1.47  ;  F006
  9.92    1.57  ;  F006
  12.08   1.53  ;  F006
  14.90   1.59  ;  F006
  17.12   1.45  ;  F006
  20.28   1.32  ;  F006
  23.08   0.97  ;  F006
