  0.83    0.01  ;  F011
  3.70    0.04  ;  F011
  6.53    1.39  ;  F011
  9.20    1.53  ;  F011
  11.38   1.41  ;  F011
  14.20   1.59  ;  F011
  16.50   1.44  ;  F011
  19.25   1.44  ;  F011
  22.22   1.34  ;  F011
