  0.65    0.17  ;  F010
  3.57    1.36  ;  F010
  6.40    1.62  ;  F010
  9.08    1.65  ;  F010
  11.25   1.57  ;  F010
  14.07   1.58  ;  F010
  16.42   1.56  ;  F010
  19.08   1.5   ;  F010
  22.07   1.34  ;  F010
