  2.05    0.02  ;  F015
  4.92    0.01  ;  F015
  7.57    0.09  ;  F015
  10.07   0.04  ;  F015
  13.00   0.07  ;  F015
  15.17   0.26  ;  F015
  17.75   0.83  ;  F015
  20.62   0.82  ;  F015
  23.42   0.68  ;  F015
