  2.42    0.01  ;  F004
  5.30    0.01  ;  F004
  7.87    0.77  ;  F004
  10.25   0.88  ;  F004
  12.55   1.61  ;  F004
  15.43   0.82  ;  F004
  17.88   1.04  ;  F004
  17.97   1.02  ;  F004
  18.13   1.05  ;  F004
  18.38   1.19  ;  F004
  18.58   1.24  ;  F004
  19.38   1.15  ;  F004
  20.13   0.17  ;  F004
  20.87   0.14  ;  F004
  23.83   0.13  ;  F004
