  1.22    0.05  ;  F013
  4.02    0.15  ;  F013
  6.77    1.36  ;  F013
  9.42    1.43  ;  F013
  11.62   1.36  ;  F013
  14.45   1.27  ;  F013
  16.73   1.45  ;  F013
  19.77   1.27  ;  F013
  22.65   1.2   ;  F013
