      3.1667     0.47
      6.4167     0.29
     10.7667     0.46
     13.8000     0.49
     17.2333     0.43
     20.5167     0.41
     23.5000     0.49
     26.2500     0.51
     29.4167     0.32
     33.5833      0.4
