      2.6833      0.3
      6.0000     0.17
      9.8000     0.19
     13.5000     0.23
     16.8000     0.28
     20.3667     0.29
     23.2333     0.21
     25.7833     0.17
     28.9167     0.22
     33.2667     0.15
